id,tenantId,inventoryItemId,url,width,height,contentType,bytes,exifRemoved,capturedAt,createdAt,publicUrl,signedUrl,position,alt,caption,variant_id
pid-tid-a3813d7i-sid-dgf2jmpp-secrn0,tid-a3813d7i,sid-dgf2jmpp,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,,,,,f,,2026-03-06 15:19:43.228+00,,,0,,,
pid-tid-a3813d7i-sid-j85rk4gu-tcnak5,tid-a3813d7i,sid-j85rk4gu,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,,,,,f,,2026-03-06 15:19:43.741+00,,,0,,,
pid-tid-a3813d7i-sid-06ci6hst-mpzphe,tid-a3813d7i,sid-06ci6hst,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-03-06 15:19:44.259+00,,,0,,,
pid-tid-a3813d7i-sid-w00e1nsm-x5395v,tid-a3813d7i,sid-w00e1nsm,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-sv5spaa6/original-1766440405719.jpg,1024,1024,image/png,197511,f,,2026-03-06 15:19:44.769+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-yvmoskkw-wrl1f7,tid-a3813d7i,sid-yvmoskkw,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,,,,,f,,2026-03-06 15:19:45.276+00,,,0,,,
pid-tid-a3813d7i-sid-qwz3cm65-emjwd8,tid-a3813d7i,sid-qwz3cm65,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,,,,,f,,2026-03-06 15:19:45.781+00,,,0,,,
pid-tid-a3813d7i-sid-1jrpx7ii-1ggrhe,tid-a3813d7i,sid-1jrpx7ii,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-3orq5lnt/original-1765527052143.jpg,,,,,f,,2026-03-06 15:19:46.287+00,,,0,,,
pid-tid-a3813d7i-sid-hnmlhz7f-loxdui,tid-a3813d7i,sid-hnmlhz7f,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-rqcj74cp/original-1765527032311.jpg,,,,,f,,2026-03-06 15:19:46.789+00,,,0,,,
pid-tid-a3813d7i-sid-cwqeymxt-0zwbyo,tid-a3813d7i,sid-cwqeymxt,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-pp2p91fy/original-1766440348116.jpg,1024,1024,image/png,152157,f,,2026-03-06 15:19:47.29+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-6v4enp51-bytufx,tid-a3813d7i,sid-6v4enp51,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-j2ssz0ts/original-1765526991726.jpg,,,,,f,,2026-03-06 15:19:47.791+00,,,0,,,
pid-tid-a3813d7i-sid-955fqwbu-hdd0bh,tid-a3813d7i,sid-955fqwbu,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-82ny33d6/original-1765527096387.jpg,,,,,f,,2026-03-06 15:19:48.3+00,,,0,,,
pid-tid-a3813d7i-sid-exjnpu8z-jzk91d,tid-a3813d7i,sid-exjnpu8z,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-5xpfo6fd/original-1766440382999.jpg,1024,1024,image/png,166918,f,,2026-03-06 15:19:48.801+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-zwjbdj0w-f7ysv7,tid-a3813d7i,sid-zwjbdj0w,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-r6pwo9ms/original-1765527147225.jpg,,,,,f,,2026-03-06 15:19:49.298+00,,,0,,,
pid-tid-a3813d7i-sid-g7a55rso-9279tt,tid-a3813d7i,sid-g7a55rso,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-ky96bhtl/original-1765615394842.jpg,,,,,f,,2026-03-06 15:19:49.801+00,,,0,,,
pid-tid-a3813d7i-sid-ckmobztx-h9c4pv,tid-a3813d7i,sid-ckmobztx,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-smhxq9hs/original-1765615359928.jpg,,,,,f,,2026-03-06 15:19:50.661+00,,,0,,,
pid-tid-a3813d7i-sid-omlcyynm-s6g4ph,tid-a3813d7i,sid-omlcyynm,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-4eosklt0/original-1765615419382.jpg,,,,,f,,2026-03-06 15:19:51.16+00,,,0,,,
pid-tid-a3813d7i-sid-ockszuad-xr66cs,tid-a3813d7i,sid-ockszuad,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-ou6cp24q/original-1765527132520.jpg,,,,,f,,2026-03-06 15:19:51.668+00,,,0,,,
pid-tid-a3813d7i-sid-14nde7hh-g5bpzt,tid-a3813d7i,sid-14nde7hh,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-38wrknua/original-1765615378157.jpg,,,,,f,,2026-03-06 15:19:52.171+00,,,0,,,
pid-tid-a3813d7i-sid-289t2l52-di6shu,tid-a3813d7i,sid-289t2l52,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-qmwgpy1j/original-1765527075882.jpg,,,,,f,,2026-03-06 15:19:52.673+00,,,0,,,
pid-tid-a3813d7i-sid-hrfl13nv-ts7i9s,tid-a3813d7i,sid-hrfl13nv,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-1ekcngy9/original-1766440328040.jpg,1024,1024,image/png,156182,f,,2026-03-06 15:19:53.179+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-9y9k5wg1-egz8l4,tid-a3813d7i,sid-9y9k5wg1,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-pbhq13h0/original-1765527112746.jpg,,,,,f,,2026-03-06 15:19:53.679+00,,,0,,,
pid-tid-a3813d7i-sid-zbc7v2nt-lu0u6f,tid-a3813d7i,sid-zbc7v2nt,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-kd5betce/original-1765527012734.jpg,,,,,f,,2026-03-06 15:19:54.177+00,,,0,,,
pid-tid-mrsyk3w6-sid-ti4azyti-j5ezfc,tid-mrsyk3w6,sid-ti4azyti,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-03-26 01:22:20.643+00,,,0,,,
pid-tid-lt2t1wzu-sid-wo1kelt7-0wkwbz,tid-lt2t1wzu,sid-wo1kelt7,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-36jqttjo/original-1765615343657.jpg,,,,,f,,2026-03-06 12:34:34.426+00,,,0,,,
pid-tid-veid875z-sid-nv76pso8-wswq1e,tid-veid875z,sid-nv76pso8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-03-26 01:22:22.75+00,,,0,,,
pid-tid-a3813d7i-sid-q8ww7uzy-xvgp4s,tid-a3813d7i,sid-q8ww7uzy,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-03-26 01:22:25.579+00,,,0,,,
pid-tid-lt2t1wzu-sid-s5c969d0-sb6mt7,tid-lt2t1wzu,sid-s5c969d0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,,,,,f,,2026-03-06 12:34:36.662+00,,,0,,,
pid-tid-8622qs2t-sid-huc79535-jcmbpc,tid-8622qs2t,sid-huc79535,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-03-26 01:22:27.666+00,,,0,,,
pid-tid-lt2t1wzu-sid-toslik7a-e5cqiv,tid-lt2t1wzu,sid-toslik7a,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,,,,,f,,2026-03-06 12:34:38.109+00,,,0,,,
pid-tid-mrsyk3w6-sid-1o5f2wcn-sf1sx5,tid-mrsyk3w6,sid-1o5f2wcn,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,1024,1024,image/png,138116,f,,2026-03-26 01:22:29.775+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-kkn1t8kb-gs8jo4,tid-lt2t1wzu,sid-kkn1t8kb,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-03-06 12:34:39.547+00,,,0,,,
pid-tid-veid875z-sid-0n7ftgvu-m83ldw,tid-veid875z,sid-0n7ftgvu,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,1024,1024,image/png,138116,f,,2026-03-26 01:22:31.868+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-xa237snz-31gkz7,tid-lt2t1wzu,sid-xa237snz,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-sv5spaa6/original-1766440405719.jpg,1024,1024,image/png,197511,f,,2026-03-06 12:34:40.99+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-4fzkxegg-sgzwub,tid-a3813d7i,sid-4fzkxegg,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,1024,1024,image/png,138116,f,,2026-03-26 01:22:34.584+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-ghpz3967-rp1n39,tid-lt2t1wzu,sid-ghpz3967,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,,,,,f,,2026-03-06 12:34:42.453+00,,,0,,,
pid-tid-8622qs2t-sid-hybcje5q-4mliop,tid-8622qs2t,sid-hybcje5q,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,1024,1024,image/png,138116,f,,2026-03-26 01:22:36.675+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-j1dp3mxg-o2akux,tid-lt2t1wzu,sid-j1dp3mxg,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,,,,,f,,2026-03-06 12:34:44.159+00,,,0,,,
pid-tid-mrsyk3w6-sid-zmjg0wz1-4qnxq3,tid-mrsyk3w6,sid-zmjg0wz1,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,1024,1024,image/png,103454,f,,2026-03-26 01:22:38.767+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-62ghzjly-lg4pwf,tid-lt2t1wzu,sid-62ghzjly,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-3orq5lnt/original-1765527052143.jpg,,,,,f,,2026-03-06 12:34:46.197+00,,,0,,,
pid-tid-veid875z-sid-xs7k9let-cfj9et,tid-veid875z,sid-xs7k9let,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,1024,1024,image/png,103454,f,,2026-03-26 01:22:40.936+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-u0yjm9wa-b4s1h8,tid-lt2t1wzu,sid-u0yjm9wa,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-rqcj74cp/original-1765527032311.jpg,,,,,f,,2026-03-06 12:34:48.481+00,,,0,,,
pid-tid-lt2t1wzu-sid-p2aidj1m-7z2ngi,tid-lt2t1wzu,sid-p2aidj1m,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-pp2p91fy/original-1766440348116.jpg,1024,1024,image/png,152157,f,,2026-03-06 12:34:50.338+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-q31wrzow-lgayoh,tid-a3813d7i,sid-q31wrzow,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,1024,1024,image/png,103454,f,,2026-03-26 01:22:43.667+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-c7iqr69o-2fey9i,tid-lt2t1wzu,sid-c7iqr69o,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-j2ssz0ts/original-1765526991726.jpg,,,,,f,,2026-03-06 12:34:52.011+00,,,0,,,
pid-tid-8622qs2t-sid-l3meex1e-f9bioa,tid-8622qs2t,sid-l3meex1e,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,1024,1024,image/png,103454,f,,2026-03-26 01:22:45.775+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-h7xqm51b-oixt56,tid-lt2t1wzu,sid-h7xqm51b,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-82ny33d6/original-1765527096387.jpg,,,,,f,,2026-03-06 12:34:53.549+00,,,0,,,
pid-tid-mrsyk3w6-sid-9cir4i94-ap8nj9,tid-mrsyk3w6,sid-9cir4i94,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2026-03-26 01:22:47.527+00,,,0,,,
pid-tid-lt2t1wzu-sid-0unzd4um-m8s2ak,tid-lt2t1wzu,sid-0unzd4um,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-5xpfo6fd/original-1766440382999.jpg,1024,1024,image/png,166918,f,,2026-03-06 12:34:55.182+00,,,0,Product image,AI-generated product image,
pid-tid-veid875z-sid-uek9f4c6-99y944,tid-veid875z,sid-uek9f4c6,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2026-03-26 01:22:49.273+00,,,0,,,
pid-tid-lt2t1wzu-sid-o6s6tccr-wpuxpc,tid-lt2t1wzu,sid-o6s6tccr,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-r6pwo9ms/original-1765527147225.jpg,,,,,f,,2026-03-06 12:34:56.868+00,,,0,,,
pid-tid-a3813d7i-sid-2lv9qljd-ruidwk,tid-a3813d7i,sid-2lv9qljd,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2026-03-26 01:22:51.644+00,,,0,,,
pid-tid-lt2t1wzu-sid-uuwo274z-51xdxl,tid-lt2t1wzu,sid-uuwo274z,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-ky96bhtl/original-1765615394842.jpg,,,,,f,,2026-03-06 12:34:58.468+00,,,0,,,
pid-tid-8622qs2t-sid-nawgutw1-597q3k,tid-8622qs2t,sid-nawgutw1,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2026-03-26 01:22:53.384+00,,,0,,,
pid-tid-lt2t1wzu-sid-7maj3d68-wy0qaf,tid-lt2t1wzu,sid-7maj3d68,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-smhxq9hs/original-1765615359928.jpg,,,,,f,,2026-03-06 12:35:01.067+00,,,0,,,
pha-20OLBBG9,tid-r6cccpag,sid-42arv0s4,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,,,,,f,,2025-12-23 22:57:27.818+00,,,0,,,
pha-21JFRGXT,tid-r6cccpag,sid-ynh7oeom,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,,,,,f,,2025-12-23 22:57:28.591+00,,,0,,,
pha-PTF8XITQ,tid-r6cccpag,sid-n14neof6,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,,,,,f,,2025-12-23 22:57:29.343+00,,,0,,,
pha-TWAU7NI8,tid-r6cccpag,sid-k69onwru,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,,,,,f,,2025-12-23 22:57:30.1+00,,,0,,,
pid-tid-mrsyk3w6-sid-p7k4ozhm-lq43m8,tid-mrsyk3w6,sid-p7k4ozhm,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-03-26 01:22:55.194+00,,,0,,,
pid-tid-lt2t1wzu-sid-vq8kg9hw-qwvnpq,tid-lt2t1wzu,sid-vq8kg9hw,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-4eosklt0/original-1765615419382.jpg,,,,,f,,2026-03-06 12:35:02.591+00,,,0,,,
pid-tid-veid875z-sid-94szyj9b-703hjp,tid-veid875z,sid-94szyj9b,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-03-26 01:22:57.288+00,,,0,,,
pid-tid-lt2t1wzu-sid-v44zacoh-p6tcfu,tid-lt2t1wzu,sid-v44zacoh,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-ou6cp24q/original-1765527132520.jpg,,,,,f,,2026-03-06 12:35:04.06+00,,,0,,,
pha-Z2DLTUKS,tid-r6cccpag,sid-6mqo5z4o,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2025-12-23 22:57:30.861+00,,,0,,,
pid-tid-r6cccpag-sid-pcjwag8v-7v2oi2,tid-r6cccpag,sid-pcjwag8v,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,1024,1024,image/png,111993,f,,2025-12-23 22:59:03.481+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,,0,Product image,AI-generated product image,
pid-tid-r6cccpag-sid-8pw3ctc0-bvzww4,tid-r6cccpag,sid-8pw3ctc0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,1024,1024,image/png,103454,f,,2025-12-23 22:59:21.043+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,,0,Product image,AI-generated product image,
pid-tid-r6cccpag-sid-5b9jyhj2-hdb35i,tid-r6cccpag,sid-5b9jyhj2,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5b9jyhj2/original-1766530780553.jpg,1024,1024,image/png,153362,f,,2025-12-23 22:59:41.905+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5b9jyhj2/original-1766530780553.jpg,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-hxv1h2io-b1kbku,tid-a3813d7i,sid-hxv1h2io,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-03-26 01:22:59.665+00,,,0,,,
pid-tid-8622qs2t-sid-mpot4srj-e98m5l,tid-8622qs2t,sid-mpot4srj,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-03-26 01:23:01.766+00,,,0,,,
pid-tid-r6cccpag-sid-8m0wacgy-z7stg0,tid-r6cccpag,sid-8m0wacgy,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,1024,1024,image/png,138116,f,,2025-12-23 23:00:15.817+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,,0,Product image,AI-generated product image,
pid-tid-mrsyk3w6-sid-fpv5jzej-7i6ig2,tid-mrsyk3w6,sid-fpv5jzej,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2026-03-26 01:23:04.289+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-nqogtl0o-0gtayj,tid-lt2t1wzu,sid-nqogtl0o,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-38wrknua/original-1765615378157.jpg,,,,,f,,2026-03-06 12:35:05.529+00,,,0,,,
pid-tid-veid875z-sid-zh7ktda1-xda332,tid-veid875z,sid-zh7ktda1,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2026-03-26 01:23:06.39+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-xqey68u2-9fmk5z,tid-lt2t1wzu,sid-xqey68u2,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-qmwgpy1j/original-1765527075882.jpg,,,,,f,,2026-03-06 12:35:06.988+00,,,0,,,
pid-tid-a3813d7i-sid-pxuwvqnr-6wp9uv,tid-a3813d7i,sid-pxuwvqnr,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2026-03-26 01:23:09.092+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-5ng19olq-dlwbz7,tid-lt2t1wzu,sid-5ng19olq,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-1ekcngy9/original-1766440328040.jpg,1024,1024,image/png,156182,f,,2026-03-06 12:35:08.431+00,,,0,Product image,AI-generated product image,
pid-tid-8622qs2t-sid-2falazdf-0yp6pz,tid-8622qs2t,sid-2falazdf,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2026-03-26 01:23:11.267+00,,,0,Product image,AI-generated product image,
pid-tid-lt2t1wzu-sid-qk68o347-2yoihu,tid-lt2t1wzu,sid-qk68o347,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-pbhq13h0/original-1765527112746.jpg,,,,,f,,2026-03-06 12:35:09.873+00,,,0,,,
pid-tid-lt2t1wzu-sid-rnusul7y-lpkvwy,tid-lt2t1wzu,sid-rnusul7y,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-kd5betce/original-1765527012734.jpg,,,,,f,,2026-03-06 12:35:11.318+00,,,0,,,
pid-tid-lt2t1wzu-sid-onjr3yzb-jxox5p,tid-lt2t1wzu,sid-onjr3yzb,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-c48mz81p/original-1766440366447.jpg,1024,1024,image/png,215970,f,,2026-03-06 12:35:13.726+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-4j83is83-34jp2b,tid-a3813d7i,sid-4j83is83,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-c48mz81p/original-1766440366447.jpg,1024,1024,image/png,215970,f,,2026-03-06 15:19:55.029+00,,,0,Product image,AI-generated product image,
pid-X838EAY6,tid-042hi7ju,sid-xeabktla,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-042hi7ju/R4KG-PHYS-SHIP-PUBL-3ZF6/1774602996331.png,,,image/png,111066,t,,2026-03-27 09:16:37.353+00,,,1,,,
pid-tid-fjwr30ib-sid-pgm175bx-qsgilc,tid-fjwr30ib,sid-pgm175bx,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,1024,1024,image/png,106133,f,,2026-03-28 05:49:39.325+00,,,0,Product image,AI-generated product image,
pid-tid-fjwr30ib-sid-ppnganis-zzdn4x,tid-fjwr30ib,sid-ppnganis,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-jsc25fau/original-1765116034671.jpg,,,,,f,,2026-03-28 05:49:42.01+00,,,0,,,
pid-tid-fjwr30ib-sid-mnbf05f8-e0v3pd,tid-fjwr30ib,sid-mnbf05f8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-nhnsbips/original-1765232708225.jpg,,,,,f,,2026-03-28 05:49:44.683+00,,,0,,,
pid-tid-mrsyk3w6-sid-v3kwi40r-yxl6f8,tid-mrsyk3w6,sid-v3kwi40r,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-wip35pnr/original-1765116071527.jpg,,,,,f,,2026-03-26 01:23:25.951+00,,,0,,,
